#汉字	频率	累计频率(%)	拼音
忠	58299	83.44254566	zhong1
背	58200	83.4650295	bei1/bei4
姓	58066	83.48746157	xing4
索	57907	83.50983221	suo3
穿	57842	83.53217774	chuan1
吴	57624	83.55443905	wu2
凡	57582	83.57668414	fan2
吉	57567	83.59892344	ji2
激	57494	83.62113453	ji1
审	57243	83.64324866	shen3
剑	57060	83.66529209	jian4
层	57030	83.68732393	ceng2
洲	56964	83.70933027	zhou1
脚	56947	83.73133004	jiao3/jue2
乡	56757	83.75325642	xiang1
沙	56743	83.77517738	sha1
托	56706	83.79708406	tuo1
奉	56557	83.81893317	feng4
沉	56386	83.84071622	chen2
亡	56341	83.86248188	wang2
康	56300	83.88423171	kang1
宜	56175	83.90593325	yi2
超	55916	83.92753472	chao1
谋	55854	83.94911225	mou2
演	55491	83.97054955	yan3
协	55452	83.99197177	xie2
湖	55298	84.01333451	hu2
姑	55198	84.03465861	gu1
赵	54795	84.05582702	zhao4
付	54785	84.07699157	fu4
班	54505	84.09804795	ban1
招	54351	84.11904484	zhao1
夏	54188	84.13997876	xia4
掌	54136	84.16089259	zhang3
减	54101	84.1817929	jian3
伊	54089	84.20268857	yi1
妻	54063	84.2235742	qi1/qi4
鲁	54054	84.24445635	lu3
野	54039	84.26533271	ye3
释	53895	84.28615343	shi4
亮	53857	84.30695948	liang4
顿	53807	84.32774621	dun4
录	53728	84.34850242	lu4
丁	53712	84.36925245	ding1
移	53473	84.38991015	yi2
危	53253	84.41048286	wei1
税	53152	84.43101655	shui4
座	53009	84.45149499	zuo4
优	52905	84.47193326	you1
烈	52884	84.49236342	lie4
卡	52783	84.51275456	ka3/qia3
丽	52779	84.53314415	li2/li4
遗	52727	84.55351366	yi2
画	52668	84.57386037	hua4
屋	52659	84.5942036	wu1
您	52647	84.6145422	nin2
鱼	52639	84.63487771	yu2
慢	52578	84.65518965	man4
露	52572	84.67549928	lu4/lou4
啊	52386	84.69573704	a1/a2/a3/a4/a
端	52361	84.71596516	duan1
徒	52093	84.73608973	tu2
坏	52078	84.75620852	huai4
杂	52005	84.7762991	za2
渐	51895	84.79634718	jian1/jian4
藏	51821	84.81636668	cang2/zang4
压	51742	84.83635566	ya1/ya4
贼	51704	84.85632996	zei2
温	51559	84.87624824	wen1
卿	51451	84.8961248	qing1
帮	51368	84.9159693	bang1
松	51334	84.93580066	song1
换	51279	84.95561077	huan4
侯	51276	84.97541972	hou2
抗	51244	84.99521631	kang4
午	51150	85.01497659	wu3
郡	51038	85.0346936	4-Jun
洋	51025	85.05440559	yang2
席	50885	85.07406349	xi2
艺	50872	85.09371637	yi4
禁	50805	85.11334337	jin1/jin4
赶	50703	85.13293096	gan3
牛	50661	85.15250233	niu2
申	50584	85.17204395	shen1
仙	50563	85.19157745	xian1
误	50515	85.21109242	wu4
钟	50423	85.23057184	zhong1
块	50208	85.2499682	kuai1/kuai4
饭	49944	85.26926258	fan4
迎	49867	85.28852721	ying2
货	49457	85.30763345	huo4
补	49352	85.32669912	bu3
博	49319	85.34575204	bo2
智	49239	85.36477406	zhi4
仁	49221	85.38378913	ren2
款	49215	85.40280188	kuan3
毕	49213	85.42181385	bi4
延	48982	85.44073659	yan2
隐	48879	85.45961953	yin3
私	48846	85.47848973	si1
谷	48828	85.49735297	gu3/yu4
附	48728	85.51617758	fu4
骑	48649	85.53497167	qi2
郑	48343	85.55364755	zheng4
殿	48337	85.5723211	dian4
叶	48330	85.59099196	ye4
虎	48257	85.60963461	hu3
载	48191	85.62825177	zai3/zai4
航	48017	85.6468017	hang2
控	48009	85.66534855	kong4
刑	47865	85.68383977	xing2
荣	47844	85.70232287	rong2
央	47809	85.72079245	yang1
概	47756	85.73924156	gai4
庄	47721	85.75767714	zhuang1
岛	47698	85.77610384	dao3
脱	47612	85.79449732	tuo1
介	47540	85.81286298	jie4
盖	47500	85.83121319	gai4/ge3
序	47413	85.84952979	xu4
秦	47345	85.86782012	qin2
庭	47325	85.88610272	ting2
词	47104	85.90429995	ci2
睡	46947	85.92243652	shui4
召	46795	85.94051437	shao4/zhao4
怒	46679	85.95854741	nu4
枪	46675	85.97657891	qiang1
跑	46650	85.99460074	pao3
虑	46637	86.01261756	lu:4/lv4
靠	46625	86.03062974	kao4
味	46610	86.04863612	wei4
献	46573	86.06662821	xian4
曲	46560	86.08461528	qu1/qu3
笔	46539	86.10259423	bi3
雪	46403	86.12052065	xue3
份	46203	86.1383698	fen4
仪	46143	86.15619577	yi2
困	46131	86.17401711	kun3/kun4
庆	46048	86.19180638	qing4
旁	46023	86.20958599	pang2
互	45968	86.22734436	hu4
灭	45873	86.24506602	mie4
梁	45763	86.2627452	liang2
园	45756	86.28042166	yuan2
评	45754	86.29809736	ping2
短	45711	86.31575644	duan3
川	45697	86.33341011	chuan1
编	45649	86.35104524	bian1
探	45646	86.36867921	tan4
歌	45569	86.38628344	ge1/ge1ge
乘	45556	86.40388264	cheng2
蒙	45544	86.4214772	meng1/meng2/meng3
鬼	45376	86.43900687	gui3
欧	45348	86.45652572	ou1
洛	45347	86.47404418	luo4
烟	45242	86.49152208	yan1
尊	45175	86.50897409	zun1
休	45003	86.52635966	xiu1
朋	44970	86.54373248	peng2
典	44962	86.5611022	dian3
架	44939	86.57846305	jia4
犹	44930	86.59582041	you2
徐	44899	86.6131658	xu2
秘	44814	86.63047836	mi4
逃	44794	86.64778318	tao2
核	44665	86.66503817	he2
雄	44657	86.68229007	xiong2
版	44650	86.69953927	ban3
勒	44212	86.71661926	le4/lei1
泽	44198	86.73369384	ze2
掉	44187	86.75076417	diao4
魏	44145	86.76781827	wei4
刀	44130	86.78486658	dao1
缺	44126	86.80191335	que1
均	44038	86.81892611	1-Jun
摇	43937	86.83589986	yao2
喝	43847	86.85283884	he1/he4
敬	43812	86.8697643	jing4
卖	43761	86.88667006	mai4
损	43758	86.90357466	sun3
卒	43756	86.92047849	cu4/zu2
括	43747	86.93737884	kuo4
域	43742	86.95427725	yu4
迁	43736	86.97117335	qian1
测	43677	86.98804666	ce4
虚	43376	87.00480368	xu1
逐	43292	87.02152826	zhu2
毫	43239	87.03823235	hao2
避	43006	87.05484644	bi4
借	42815	87.07138674	jie4
辞	42782	87.08791429	ci2
牙	42672	87.10439934	ya2
额	42644	87.12087358	e2
岸	42605	87.13733275	an4
赐	42587	87.15378497	ci4
予	42392	87.17016186	yu2/yu3
舍	42322	87.1865117	she3/she4
洞	42160	87.20279896	dong4
扬	42138	87.21907772	yang2
湾	41974	87.23529312	wan1
馆	41850	87.25146062	guan3
舰	41838	87.26762348	jian4
鼓	41816	87.28377785	gu3
盛	41698	87.29988663	cheng2/sheng4
巨	41513	87.31592394	ju4
板	41389	87.33191334	ban3
材	41322	87.34787687	cai2
鲜	41276	87.36382262	xian1/xian3
输	41269	87.37976567	shu1
遍	41188	87.39567742	bian4
肉	41125	87.41156484	rou4
含	41074	87.42743255	han2
择	41050	87.443291	ze2/zhai2
秀	40928	87.45910231	xiu4
毒	40819	87.47487151	du2
篇	40813	87.4906384	pian1
兼	40662	87.50634695	jian1
婚	40481	87.52198558	hun1
呀	40394	87.5375906	ya/ya1
妹	40270	87.55314771	mei4
伦	40216	87.56868396	lun2
访	40197	87.58421287	fang3
骨	40183	87.59973638	gu3
陵	40124	87.61523709	ling2
弄	39884	87.63064508	long4/nong4
诚	39880	87.64605153	cheng2
炮	39774	87.66141703	pao4
盘	39768	87.67678021	pan2
旅	39735	87.69213064	lu:3/lv3
店	39685	87.70746176	dian4
销	39671	87.72278747	xiao1
疾	39634	87.73809888	ji2
俄	39476	87.75334926	e2
末	39447	87.76858843	mo4
贤	39426	87.78381949	xian2
孝	39299	87.79900149	xiao4
哭	39147	87.81412476	ku1
床	39073	87.82921945	chuang2
吏	38993	87.84428324	li4
健	38990	87.85934586	jian4
朱	38979	87.87440423	zhu1
戏	38890	87.88942823	xi4
票	38876	87.90444681	piao4
晋	38763	87.91942174	jin4
韩	38744	87.93438933	han2
岂	38576	87.94929201	qi3
迹	38438	87.96414139	ji1/ji4
伏	38382	87.97896913	fu2
忘	38361	87.99378876	wang4
剧	38306	88.00858714	ju4
奔	38193	88.02334187	ben1/ben4
顶	38166	88.03808616	ding3
油	38145	88.05282235	you2
跳	38127	88.06755158	tiao4
弃	38117	88.08227694	qi4
睛	38078	88.09698724	jing1
辛	38007	88.11167011	xin1
彼	37985	88.12634449	bi3
厚	37844	88.14096439	hou4
练	37754	88.15554952	lian4
暴	37733	88.17012654	bao4
训	37702	88.18469158	xun4
丝	37654	88.19923808	si1
纸	37499	88.2137247	zhi3
珠	37449	88.22819201	zhu1
尤	37399	88.24264	you2
丈	37391	88.25708489	zhang4
束	37366	88.27152013	shu4
唯	37247	88.2859094	wei2/wei3
嘴	37187	88.30027549	zui3
港	37186	88.31464119	gang3
吸	37125	88.32898333	xi1
孔	37084	88.34330963	kong3
弱	37051	88.35762318	ruo4
折	37019	88.37192436	she2/zhe2
灯	36991	88.38621473	deng1
震	36914	88.40047536	zhen4
替	36871	88.41471937	ti4
诺	36858	88.42895836	nuo4
翻	36648	88.44311622	fan1
塞	36585	88.45724974	sai1/sai4/se4
梅	36563	88.47137477	mei2
舞	36478	88.48546696	wu3
丹	36374	88.49951897	dan1
赞	36321	88.5135505	zan4
遭	36304	88.52757547	zao1
廷	36182	88.54155331	ting2
熟	35907	88.5554249	shu2
雅	35846	88.56927294	ya3
疗	35647	88.58304409	liao2
婆	35430	88.59673142	po2
庙	35358	88.61039093	miao4
厂	35248	88.62400794	chang3
库	35243	88.63762302	ku4
袭	35215	88.65122729	xi2
叔	35119	88.66479447	shu1
尝	35091	88.67835083	chang2
凤	34976	88.69186276	feng4
侵	34895	88.70534341	qin1
赏	34871	88.71881478	shang3
抚	34749	88.73223902	fu3
忍	34684	88.74563815	ren3
醒	34597	88.75900367	xing3
默	34563	88.77235605	mo4
拥	34555	88.78570534	yong1
迫	34531	88.79904537	po4
绿	34528	88.81238423	lu:4/lv4
页	34444	88.82569064	ye4
奥	34415	88.83898585	ao4
勇	34410	88.85227913	yong3
街	34372	88.86555773	jie1
昌	34303	88.87880967	chang1
缘	34198	88.89202104	yuan2
累	34172	88.90522238	lei2/lei3/lei4
玄	34010	88.91836113	xuan2
轮	34007	88.93149872	lun2
抱	33986	88.9446282	bao4
窗	33984	88.9577569	chuang1
抓	33850	88.97083384	zhua1
废	33763	88.98387717	fei4
冰	33711	88.99690041	bing1
振	33705	89.00992133	zhen4
童	33622	89.02291019	tong2
丰	33612	89.03589518	feng1
玩	33584	89.04886936	wan2/wan4
宽	33548	89.06182963	kuan1
萨	33544	89.07478835	sa4
夺	33442	89.08770767	duo2
杜	33395	89.10060883	du4
焉	33321	89.11348141	yan1
潜	33283	89.1263393	qian2
趣	33257	89.13918715	qu4
抵	33231	89.15202496	di3
隆	33112	89.16481679	long1/long2
符	33053	89.17758583	fu2
乌	33034	89.19034753	wu1
役	32989	89.20309185	yi4
俱	32953	89.21582226	ju1/ju4
伙	32876	89.22852292	huo3
炸	32749	89.24117452	zha2/zha4
塔	32681	89.25379985	ta3
罚	32636	89.2664078	fa2
茶	32610	89.2790057	cha2
坦	32573	89.29158931	tan3
彩	32555	89.30416596	cai3
曹	32530	89.31673295	cao2
泰	32483	89.32928179	tai4
叹	32454	89.34181943	tan4
础	32453	89.35435668	chu3
途	32431	89.36688543	tu2
奶	32403	89.37940336	nai3
寒	32401	89.39192052	han2
残	32391	89.40443382	can2
寿	32386	89.41694518	shou4
患	32362	89.42944728	huan4
奴	32243	89.4419034	nu2
晓	32210	89.45434677	xiao3
恨	32192	89.46678319	hen4
悲	32183	89.47921613	bei1
猛	32176	89.49164637	meng3
圆	32152	89.50406734	yuan2
缓	32122	89.51647671	huan3
冬	32058	89.52886137	dong1
丧	32011	89.54122786	sang1/sang4
帅	31954	89.55357234	shuai4
软	31945	89.56591334	ruan3
握	31942	89.57825317	wo4
纵	31940	89.59059224	zong1/zong4
巡	31846	89.60289499	xun2
筑	31763	89.61516568	zhu2/zhu4
饮	31758	89.62743444	yin3
崇	31757	89.63970281	chong2
贾	31746	89.65196693	gu3/jia3
洪	31669	89.6642013	hong2
耶	31661	89.67643259	ye1
操	31657	89.68866232	cao1
烧	31613	89.70087506	shao1
妙	31530	89.71305574	miao4
赛	31481	89.72521748	sai4
摆	31433	89.73736069	bai3
尉	31413	89.74949616	wei4
宇	31400	89.76162662	yu3
麻	31385	89.77375128	ma2
稳	31349	89.78586203	wen3
惟	31250	89.79793453	wei2
粮	31216	89.8099939	liang2
森	31165	89.82203357	sen1
绍	31107	89.83405083	shao4
陷	30911	89.84599238	xian4
杰	30815	89.85789683	jie2
偏	30776	89.86978622	pian1
孤	30745	89.88166364	gu1
违	30622	89.89349353	wei2
悉	30580	89.90530721	xi1
毁	30407	89.91705404	hui3
援	30406	89.92880049	yuan2
纯	30309	89.94050947	chun2
巧	30301	89.95221536	qiao3
横	30296	89.96391932	heng2/heng4
迷	30275	89.97561516	mi2
爸	30224	89.9872913	ba4
旨	30158	89.99894195	zhi3
闲	30154	90.01059105	xian2
俗	30087	90.02221426	su2
番	30065	90.03382898	fan1/pan1
季	30016	90.04542476	ji4
贝	29968	90.05700201	bei4
聚	29900	90.06855298	ju4
亿	29863	90.08008966	yi4
套	29820	90.09160973	tao4
灾	29803	90.10312323	zai1
泪	29788	90.11463093	lei4
忧	29744	90.12612164	you1
狂	29707	90.13759805	kuang2
喊	29666	90.14905863	han3
戴	29658	90.16051611	dai4
纷	29604	90.17195274	fen1
透	29584	90.18338163	tou4
蒋	29505	90.19478001	jiang3
析	29404	90.20613937	xi1
浪	29376	90.21748791	lang4
盟	29247	90.22878662	meng2
薄	29152	90.24004862	bo2/bo4/bao2
殊	29135	90.25130406	shu1
阻	29106	90.2625483	zu3
竞	29078	90.27378171	jing4
旗	28990	90.28498114	qi2
闪	28958	90.2961682	shan3
柳	28947	90.30735101	liu3
姆	28873	90.31850523	mu3
扩	28862	90.3296552	kuo4
允	28860	90.3408044	yun3
驾	28846	90.35194819	jia4
混	28828	90.36308503	hun2/hun4
僧	28819	90.37421839	seng1
植	28803	90.38534557	zhi2
哲	28781	90.39646426	zhe2
穷	28686	90.40754624	qiong2
乙	28681	90.41862629	yi3
埃	28659	90.42969784	ai1
旦	28634	90.44075973	dan4
伟	28602	90.45180926	wei3
桥	28594	90.4628557	qiao2
珍	28493	90.47386312	zhen1
促	28473	90.48486281	cu4
嘉	28464	90.49585903	jia1
烦	28446	90.50684829	fan2
燕	28429	90.51783099	yan1/yan4
祭	28335	90.52877737	ji4/zhai4
墙	28271	90.53969903	qiang2
径	28236	90.55060717	jing4
购	28216	90.56150758	gou4
拍	28200	90.57240181	pai1
尺	28188	90.5832914	chi3
伸	28181	90.59417829	shen1
鸟	28153	90.60505436	niao3
仲	28063	90.61589566	zhong4
挂	28043	90.62672924	gua4
币	28020	90.63755393	bi4
洗	27971	90.64835969	xi3
贫	27846	90.65911717	pin2
启	27834	90.66987	qi3
距	27701	90.68057146	ju4
劝	27690	90.69126866	quan4
辰	27654	90.70195196	chen2
盗	27650	90.71263372	dao4
努	27632	90.72330851	nu3
桌	27618	90.73397791	zhuo1
仆	27564	90.74462644	pu1/pu2
染	27564	90.75527496	ran3
厅	27541	90.76591461	ting1
针	27533	90.77655116	zhen1
疏	27530	90.78718656	shu1
贸	27507	90.79781307	mao4
荒	27504	90.80843842	huang1
裁	27490	90.81905836	cai2
迅	27440	90.82965898	xun4
阁	27401	90.84024454	ge2
惠	27318	90.85079804	hui4
迟	27304	90.86134612	chi2
沿	27287	90.87188764	yan2/yan4
享	27270	90.88242259	xiang3
闭	27255	90.89295175	bi4
侧	27206	90.90346198	ce4/zhai1
拔	27189	90.91396564	ba2
贡	27161	90.92445848	gong4
凶	27069	90.93491578	xiong1
捕	27061	90.94536999	bu3
唱	27037	90.95581493	chang4
措	27027	90.96625601	cuo4
丞	27021	90.97669476	cheng2
抽	26969	90.98711343	chou1
课	26893	90.99750274	ke4
闹	26889	91.0078905	nao4
尾	26870	91.01827093	wei3
络	26770	91.02861272	lao4/luo4
杯	26699	91.03892708	bei1
衡	26635	91.04921672	heng2
翼	26632	91.0595052	yi4
汝	26631	91.06979329	ru3
稍	26616	91.08007559	shao1
愈	26605	91.09035364	yu4
蓝	26555	91.10061237	la/lan2
颜	26532	91.11086222	yan2
邪	26528	91.12111052	xie2
瑞	26525	91.13135766	rui4
丑	26460	91.14157969	chou3
宿	26406	91.15178087	su4/xiu3/xiu4
壁	26330	91.16195268	bi4
羊	26286	91.17210749	yang2
芳	26254	91.18224994	fang1
售	26250	91.19239084	shou4
倾	26228	91.20252325	qing1
咱	26224	91.21265411	za2/zan2
冒	26173	91.22276527	mao4
瓦	26171	91.23287565	wa3
麦	26124	91.24296788	mai4
宾	26118	91.25305779	bin1
魔	26103	91.26314191	mo2
赤	26079	91.27321675	chi4
摩	26077	91.28329082	mo2
硬	26044	91.29335215	ying4
署	26030	91.30340806	shu3
寺	25999	91.313452	si4
牌	25981	91.32348898	pai2
恰	25910	91.33349854	qia4
魂	25856	91.34348723	hun2
偷	25856	91.35347593	tou1
紫	25845	91.36346037	zi3
淮	25779	91.37341932	huai2
弗	25725	91.38335741	fu2
菜	25641	91.39326304	cai4
莱	25610	91.4031567	lai2
涉	25608	91.41304959	she4
驻	25577	91.4229305	zhu4
狱	25501	91.43278205	yu4
孟	25493	91.44263051	meng4
昭	25467	91.45246893	zhao1
吹	25456	91.4623031	chui1
镜	25398	91.47211486	jing4
狗	25311	91.48189301	gou3
融	25275	91.49165725	rong2
拒	25264	91.50141724	ju4
渡	25191	91.51114903	du4
骸	24971	91.52079584	hai2
惧	24953	91.53043568	ju4
甘	24913	91.54006008	gan1
肃	24893	91.54967675	su4
培	24813	91.55926251	pei2
冠	24682	91.56879766	guan1/guan4
彻	24549	91.57828144	che4
井	24537	91.58776058	jing3
俊	24537	91.59723971	4-Jun
骂	24519	91.6067119	ma4
触	24457	91.61616013	chu4
订	24452	91.62560643	ding4
赖	24425	91.6350423	lai4
怨	24402	91.64446929	yuan4
搞	24370	91.65388391	gao3
仰	24360	91.66329467	yang3
恭	24356	91.67270389	gong1
隔	24286	91.68208606	ge2
爵	24220	91.69144273	jue2
朗	24202	91.70079245	lang3
详	24195	91.71013947	xiang2
译	24184	91.71948224	yi4
净	24080	91.72878483	jing4
枝	24066	91.73808201	zhi1
繁	24040	91.74736915	fan2
侠	24035	91.75665435	xia2
浮	23941	91.76590324	fu2
奋	23934	91.77514943	fen4
汇	23869	91.78437051	hui4
暂	23837	91.79357922	zan4
吕	23836	91.80278755	lu:3/lv3
奖	23813	91.81198699	jiang3
幽	23763	91.82116712	you1
垂	23713	91.83032793	chui2
耐	23696	91.83948217	nai4
津	23630	91.84861092	jin1
宪	23625	91.85773773	xian4
眉	23607	91.86685759	mei2
戒	23593	91.87597204	jie4
啦	23405	91.88501387	la1/la
签	23403	91.89405492	qian1
邦	23384	91.90308863	bang1
宰	23378	91.91212002	zai3
颇	23373	91.92114949	po1
讯	23351	91.93017045	xun4
伴	23317	91.93917828	ban4
壮	23314	91.94818494	zhuang4
灰	23279	91.95717809	hui1
帐	23243	91.96615733	zhang4
昨	23219	91.9751273	zuo2
厉	23214	91.98409534	li4
籍	23174	91.99304792	ji2
贯	23138	92.0019866	guan4
贺	23108	92.01091368	he4
惯	23005	92.01980098	guan4
挑	22996	92.0286848	tiao1/tiao3
鸡	22979	92.03756205	ji1
奈	22944	92.04642578	nai4
伐	22906	92.05527483	fa2
偶	22877	92.06411268	ou3
惜	22870	92.07294782	xi1
胆	22866	92.08178142	dan3
陛	22830	92.09060111	bi4
淡	22812	92.09941384	dan4
旋	22774	92.1082119	xuan2/xuan4
沈	22756	92.117003	chen2/shen3
懂	22703	92.12577363	dong3
凭	22631	92.13451644	ping2
辈	22582	92.14324032	bei4
虫	22539	92.15194759	chong2
岳	22539	92.16065486	yue4
障	22498	92.1693463	zhang4
倍	22474	92.17802846	bei4
仇	22472	92.18670984	chou2/qiu2
萧	22469	92.19539007	xiao1
辩	22418	92.2040506	bian4
曼	22400	92.21270417	man4
妖	22359	92.2213419	yao1
赋	22325	92.2299665	fu4
卢	22314	92.23858685	lu2
抬	22311	92.24720604	tai2
仿	22307	92.25582368	fang3
债	22258	92.2644224	zhai4
赴	22240	92.27301416	fu4
泉	22169	92.28157849	quan2
汽	22151	92.29013587	qi4
幕	22150	92.29869286	mu4
播	22143	92.30724715	bo1
恢	22110	92.31578869	hui1
竹	22073	92.32431593	zhu2
奸	22070	92.33284202	jian1
零	22032	92.34135343	ling2
潮	22023	92.34986135	chao2
呆	22005	92.35836233	dai1
朔	21994	92.36685906	shuo4
刊	21990	92.37535424	kan1
禄	21989	92.38384903	lu4
桑	21959	92.39233224	sang1
尸	21948	92.40081119	shi1
汤	21936	92.40928551	tang1
鸣	21890	92.41774206	ming2
幼	21864	92.42618856	you4
悄	21830	92.43462193	qiao3/qiao1
撤	21790	92.44303985	che4
斩	21763	92.45144734	zhan3
炎	21720	92.45983821	yan2
鼻	21709	92.46822484	bi2
箭	21673	92.47659755	jian4
慈	21562	92.48492739	ci2
荡	21464	92.49321937	dang4
泛	21436	92.50150053	fan4
郭	21320	92.50973687	guo1
缩	21309	92.51796897	suo1
扶	21308	92.52620068	fu2
艾	21288	92.53442466	ai4
赠	21232	92.54262701	zeng4
玛	21217	92.55082357	ma3
昏	21189	92.55900931	hun1
映	21180	92.56719157	ying4
腰	21115	92.57534872	yao1
晨	21101	92.58350046	chen2
豪	21075	92.59164216	hao2
貌	21067	92.59978077	mao4
赫	20995	92.60789156	he4
描	20981	92.61599694	miao2
岩	20911	92.62407528	yan2
袋	20884	92.63214319	dai4
胸	20877	92.6402084	xiong1
池	20854	92.64826472	chi2
勤	20804	92.65630173	qin2
祥	20791	92.66433371	xiang2
隶	20768	92.67235681	li4
穆	20756	92.68037527	mu4
粗	20755	92.68839334	cu1
裂	20754	92.69641103	lie4
荷	20712	92.7044125	he2/he4
凉	20702	92.7124101	liang2
症	20697	92.72040577	zheng1/zheng4
汗	20683	92.72839603	han4
贞	20651	92.73637393	zhen1
彭	20641	92.74434796	peng2
敏	20636	92.75232006	min3
寄	20634	92.76029139	ji4
租	20629	92.76826079	zu1
爆	20612	92.77622362	bao4
哀	20552	92.78416328	ai1
润	20548	92.79210138	run4
舒	20528	92.80003176	shu1
腿	20523	92.80796021	tui3
册	20499	92.81587939	ce4
轰	20478	92.82379046	hong1
掩	20460	92.83169457	yan3
祝	20437	92.83958979	zhu4
祸	20426	92.84748077	huo4
摸	20384	92.85535552	mo1/mo2
忆	20370	92.86322486	yi4
偿	20364	92.87109189	chang2
抢	20333	92.87894693	qiang1/qiang3
怜	20310	92.8867931	lian2
摄	20304	92.89463694	she4
牧	20266	92.90246611	mu4
丙	20252	92.91028986	bing3
绪	20252	92.91811362	xu4
逼	20219	92.92592463	bi1
傅	20143	92.93370627	fu4
乏	20096	92.94146976	fa2
堆	20088	92.94923016	dui1
庚	20069	92.95698322	geng1
辅	20067	92.96473551	fu3
瞧	20033	92.97247466	qiao2
尖	20006	92.98020339	jian1
董	19994	92.98792747	dong3
惑	19983	92.99564731	huo4
扰	19981	93.00336637	rao3
趋	19922	93.01106264	qu1
韦	19914	93.01875582	wei2
黎	19865	93.02643007	li2
哉	19733	93.03405333	zai1
佳	19722	93.04167233	jia1
返	19706	93.04928516	fan3
阅	19644	93.05687403	yue4
屈	19543	93.06442389	qu1
吐	19524	93.0719664	tu3/tu4
薛	19514	93.07950506	xue1
圈	19425	93.08700933	juan1/juan4/quan1
扫	19417	93.09451051	sao3/sao4
驱	19414	93.10201053	qu1
墨	19413	93.10951016	mo4
碎	19384	93.11699859	sui4
吓	19367	93.12448045	xia4
估	19357	93.13195845	gu1/gu4
